"Date";"DeviceTypeId";"CampaignId";"CampaignName";"Clicks";"Shows";"Cost";"QualityScore";"AdNetworkType2"
17.10.2020;2;9305360355;"CampaignName_3";2,0;3,0;43,555;8;"Google search"
17.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;6;"Search partners"
17.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;6;"Search partners"
17.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Search partners"
17.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
17.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
17.10.2020;2;9305360580;"CampaignName_2";2,0;6,0;12,267;8;"Google search"
17.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;93,85;9;"Google search"
17.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
17.10.2020;1;9305360589;"CampaignName_1";1,0;3,0;0,663;8;"Google search"
17.10.2020;2;9305360589;"CampaignName_1";2,0;5,0;22,391;8;"Google search"
17.10.2020;2;9305360589;"CampaignName_1";0,0;3,0;0,0;8;"Google search"
17.10.2020;2;11293594720;"CampaignName_6";0,0;3,0;0,0;null;"Display Network"
17.10.2020;2;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
17.10.2020;2;11293632136;"CampaignName_9";0,0;6,0;0,0;null;"Display Network"
17.10.2020;1;11293632202;"CampaignName_12";0,0;10,0;0,0;null;"Display Network"
17.10.2020;2;11293632202;"CampaignName_12";0,0;403,0;0,0;null;"Display Network"
17.10.2020;1;11293632202;"CampaignName_12";0,0;79,0;0,0;null;"Display Network"
17.10.2020;3;11293632202;"CampaignName_12";0,0;87,0;0,0;null;"Display Network"
17.10.2020;2;11319898530;"CampaignName_13";1,0;5,0;0,908;null;"Display Network"
17.10.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
17.10.2020;1;11322081824;"CampaignName_10";0,0;5,0;0,0;null;"Display Network"
17.10.2020;2;11322475423;"CampaignName_5";0,0;2,0;0,0;null;"Display Network"
17.10.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
17.10.2020;2;11322505651;"CampaignName_11";0,0;70,0;0,0;null;"Display Network"
17.10.2020;2;11322505867;"CampaignName_8";0,0;8,0;0,0;null;"Display Network"
17.10.2020;3;11322505867;"CampaignName_8";0,0;2,0;0,0;null;"Display Network"
17.10.2020;2;9305360355;"CampaignName_3";7,0;16,0;109,416;8;"Google search"
17.10.2020;1;9305360355;"CampaignName_3";2,0;11,0;40,946;9;"Google search"
17.10.2020;2;9305360355;"CampaignName_3";10,0;26,0;76,352;9;"Google search"
17.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Search partners"
17.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;0,564;9;"Google search"
17.10.2020;2;9305360355;"CampaignName_3";5,0;13,0;170,3;9;"Google search"
17.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;6;"Google search"
17.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;6;"Search partners"
17.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
17.10.2020;1;9305360361;"CampaignName_4";2,0;8,0;3,271;9;"Google search"
17.10.2020;2;9305360361;"CampaignName_4";1,0;6,0;14,269;9;"Google search"
17.10.2020;3;9305360361;"CampaignName_4";1,0;2,0;83,726;9;"Google search"
17.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
17.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;0,663;8;"Google search"
17.10.2020;2;9305360580;"CampaignName_2";1,0;8,0;3,539;9;"Google search"
17.10.2020;2;9305360580;"CampaignName_2";2,0;8,0;26,043;8;"Google search"
17.10.2020;1;9305360589;"CampaignName_1";2,0;3,0;0,451;8;"Google search"
17.10.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
17.10.2020;2;11293632136;"CampaignName_9";0,0;2,0;0,0;null;"Display Network"
17.10.2020;3;11293632202;"CampaignName_12";0,0;10,0;0,0;null;"Display Network"
17.10.2020;2;11293632202;"CampaignName_12";0,0;49,0;0,0;null;"Display Network"
17.10.2020;2;11293632202;"CampaignName_12";5,0;2422,0;4,927;null;"Display Network"
17.10.2020;0;11293632202;"CampaignName_12";0,0;5,0;0,0;null;"Display Network"
17.10.2020;2;11322081824;"CampaignName_10";0,0;44,0;0,0;null;"Display Network"
17.10.2020;3;11322081824;"CampaignName_10";0,0;8,0;0,0;null;"Display Network"
17.10.2020;1;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
17.10.2020;1;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
17.10.2020;3;11322505651;"CampaignName_11";0,0;3,0;0,0;null;"Display Network"
18.10.2020;2;9305360355;"CampaignName_3";0,0;10,0;0,0;8;"Google search"
18.10.2020;2;9305360355;"CampaignName_3";0,0;8,0;0,0;9;"Search partners"
18.10.2020;2;9305360355;"CampaignName_3";2,0;15,0;32,204;8;"Google search"
18.10.2020;2;9305360355;"CampaignName_3";8,0;18,0;58,853;8;"Google search"
18.10.2020;2;9305360355;"CampaignName_3";5,0;16,0;52,96;8;"Google search"
18.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;6;"Google search"
18.10.2020;2;9305360355;"CampaignName_3";0,0;13,0;0,0;6;"Search partners"
18.10.2020;2;9305360361;"CampaignName_4";7,0;10,0;71,783;8;"Google search"
18.10.2020;2;9305360580;"CampaignName_2";2,0;5,0;4,145;9;"Google search"
18.10.2020;1;9305360580;"CampaignName_2";1,0;2,0;27,735;8;"Google search"
18.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
18.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;6;"Google search"
18.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
18.10.2020;2;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11293632136;"CampaignName_9";0,0;3,0;0,0;null;"Display Network"
18.10.2020;2;11293632136;"CampaignName_9";0,0;3,0;0,0;null;"Display Network"
18.10.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11293632202;"CampaignName_12";18,0;4121,0;44,819;null;"Display Network"
18.10.2020;2;11322505651;"CampaignName_11";0,0;36,0;0,0;null;"Display Network"
18.10.2020;1;9305360355;"CampaignName_3";5,0;10,0;182,933;9;"Google search"
18.10.2020;2;9305360355;"CampaignName_3";15,0;26,0;218,437;9;"Google search"
18.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
18.10.2020;2;9305360355;"CampaignName_3";1,0;5,0;9,137;8;"Google search"
18.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;6;"Search partners"
18.10.2020;1;9305360361;"CampaignName_4";1,0;2,0;227,8;8;"Google search"
18.10.2020;1;9305360361;"CampaignName_4";1,0;2,0;0,226;9;"Google search"
18.10.2020;2;9305360361;"CampaignName_4";2,0;6,0;15,44;9;"Google search"
18.10.2020;2;9305360361;"CampaignName_4";2,0;3,0;4,047;8;"Google search"
18.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;11,731;8;"Google search"
18.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
18.10.2020;1;9305360580;"CampaignName_2";3,0;5,0;75,985;9;"Google search"
18.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
18.10.2020;2;9305360589;"CampaignName_1";1,0;13,0;13,691;8;"Google search"
18.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
18.10.2020;2;9305360589;"CampaignName_1";7,0;13,0;38,662;9;"Google search"
18.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Search partners"
18.10.2020;2;9305360589;"CampaignName_1";1,0;6,0;0,155;8;"Google search"
18.10.2020;2;11292874511;"CampaignName_15";0,0;5,0;0,0;null;"Display Network"
18.10.2020;1;11293632202;"CampaignName_12";0,0;10,0;0,0;null;"Display Network"
18.10.2020;2;11293632202;"CampaignName_12";2,0;671,0;11,803;null;"Display Network"
18.10.2020;3;11293632202;"CampaignName_12";0,0;15,0;0,0;null;"Display Network"
18.10.2020;2;11293632202;"CampaignName_12";0,0;78,0;0,0;null;"Display Network"
18.10.2020;1;11293632202;"CampaignName_12";0,0;110,0;0,0;null;"Display Network"
18.10.2020;3;11293632202;"CampaignName_12";2,0;203,0;2,911;null;"Display Network"
18.10.2020;2;11319898530;"CampaignName_13";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11319916020;"CampaignName_14";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11322081824;"CampaignName_10";0,0;24,0;0,0;null;"Display Network"
18.10.2020;3;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
18.10.2020;2;11322505867;"CampaignName_8";1,0;0,0;0,058;null;"Display Network"
19.10.2020;2;9305360355;"CampaignName_3";18,0;36,0;138,956;9;"Google search"
19.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;51,93;8;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";5,0;8,0;93,793;8;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";1,0;3,0;20,304;8;"Google search"
19.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
19.10.2020;1;9305360355;"CampaignName_3";3,0;5,0;23,744;8;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
19.10.2020;2;9305360355;"CampaignName_3";1,0;6,0;36,984;6;"Search partners"
19.10.2020;2;9305360361;"CampaignName_4";1,0;6,0;6,43;8;"Google search"
19.10.2020;2;9305360361;"CampaignName_4";3,0;11,0;15,115;9;"Google search"
19.10.2020;1;9305360580;"CampaignName_2";2,0;3,0;146,33;8;"Google search"
19.10.2020;2;9305360580;"CampaignName_2";6,0;11,0;58,868;9;"Google search"
19.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
19.10.2020;2;9305360580;"CampaignName_2";1,0;3,0;12,323;8;"Google search"
19.10.2020;1;9305360580;"CampaignName_2";1,0;3,0;211,571;6;"Google search"
19.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;6;"Search partners"
19.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;6;"Search partners"
19.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
19.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;3;"Google search"
19.10.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
19.10.2020;2;11292874511;"CampaignName_15";0,0;3,0;0,0;null;"Display Network"
19.10.2020;2;11293632136;"CampaignName_9";0,0;2,0;0,0;null;"Display Network"
19.10.2020;1;11293632202;"CampaignName_12";0,0;26,0;0,0;null;"Display Network"
19.10.2020;2;11293632202;"CampaignName_12";0,0;583,0;0,0;null;"Display Network"
19.10.2020;3;11293632202;"CampaignName_12";0,0;10,0;0,0;null;"Display Network"
19.10.2020;2;11293632202;"CampaignName_12";0,0;70,0;0,0;null;"Display Network"
19.10.2020;1;11293632202;"CampaignName_12";0,0;83,0;0,0;null;"Display Network"
19.10.2020;2;11293632202;"CampaignName_12";18,0;3122,0;62,213;null;"Display Network"
19.10.2020;2;11319898530;"CampaignName_13";0,0;2,0;0,0;null;"Display Network"
19.10.2020;2;11322081824;"CampaignName_10";0,0;8,0;0,0;null;"Display Network"
19.10.2020;2;11322081824;"CampaignName_10";0,0;3,0;0,0;null;"Display Network"
19.10.2020;2;11322081824;"CampaignName_10";0,0;13,0;0,0;null;"Display Network"
19.10.2020;2;11322505651;"CampaignName_11";0,0;6,0;0,0;null;"Display Network"
19.10.2020;2;11322505867;"CampaignName_8";0,0;2,0;0,0;null;"Display Network"
19.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";5,0;6,0;107,724;8;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
19.10.2020;1;9305360355;"CampaignName_3";3,0;15,0;29,864;9;"Google search"
19.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Search partners"
19.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;9;"Search partners"
19.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
19.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;9;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";6,0;16,0;31,091;8;"Google search"
19.10.2020;2;9305360355;"CampaignName_3";5,0;19,0;53,016;8;"Google search"
19.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
19.10.2020;2;9305360355;"CampaignName_3";1,0;2,0;15,017;8;"Google search"
19.10.2020;1;9305360355;"CampaignName_3";0,0;3,0;0,0;6;"Google search"
19.10.2020;1;9305360361;"CampaignName_4";0,0;5,0;0,0;9;"Google search"
19.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
19.10.2020;2;9305360580;"CampaignName_2";2,0;6,0;7,417;8;"Google search"
19.10.2020;1;9305360580;"CampaignName_2";1,0;8,0;58,571;9;"Google search"
19.10.2020;2;9305360580;"CampaignName_2";0,0;3,0;0,0;9;"Search partners"
19.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;0,155;8;"Google search"
19.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
19.10.2020;2;9305360589;"CampaignName_1";3,0;8,0;42,173;8;"Google search"
19.10.2020;1;9305360589;"CampaignName_1";5,0;8,0;255,238;8;"Google search"
19.10.2020;2;9305360589;"CampaignName_1";1,0;5,0;20,924;8;"Google search"
19.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
19.10.2020;2;9305360589;"CampaignName_1";0,0;3,0;0,0;8;"Google search"
19.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;3;"Search partners"
19.10.2020;2;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
19.10.2020;2;11293594720;"CampaignName_6";0,0;2,0;0,0;null;"Display Network"
19.10.2020;1;11293632202;"CampaignName_12";0,0;3,0;0,0;null;"Display Network"
19.10.2020;3;11293632202;"CampaignName_12";0,0;164,0;0,0;null;"Display Network"
19.10.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
20.10.2020;1;9305360355;"CampaignName_3";0,0;8,0;0,0;8;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Search partners"
20.10.2020;3;9305360355;"CampaignName_3";0,0;2,0;0,0;9;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";0,0;8,0;0,0;8;"Search partners"
20.10.2020;2;9305360355;"CampaignName_3";2,0;8,0;43,936;9;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";5,0;13,0;79,552;8;"Google search"
20.10.2020;2;9305360361;"CampaignName_4";1,0;2,0;13,071;8;"Google search"
20.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
20.10.2020;2;9305360361;"CampaignName_4";1,0;2,0;5,894;8;"Google search"
20.10.2020;2;9305360580;"CampaignName_2";1,0;5,0;14,1;8;"Google search"
20.10.2020;1;9305360580;"CampaignName_2";1,0;6,0;20,628;9;"Google search"
20.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;9;"Google search"
20.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
20.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;6;"Search partners"
20.10.2020;2;9305360589;"CampaignName_1";3,0;6,0;6,881;8;"Google search"
20.10.2020;2;9305360589;"CampaignName_1";0,0;3,0;0,0;8;"Google search"
20.10.2020;1;9305360589;"CampaignName_1";0,0;2,0;0,0;5;"Google search"
20.10.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
20.10.2020;3;11293632202;"CampaignName_12";0,0;13,0;0,0;null;"Display Network"
20.10.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
20.10.2020;2;11293632202;"CampaignName_12";7,0;2164,0;15,241;null;"Display Network"
20.10.2020;3;11293632202;"CampaignName_12";0,0;146,0;0,0;null;"Display Network"
20.10.2020;2;11322505651;"CampaignName_11";0,0;10,0;0,0;null;"Display Network"
20.10.2020;2;9305360355;"CampaignName_3";3,0;21,0;21,488;8;"Google search"
20.10.2020;1;9305360355;"CampaignName_3";6,0;13,0;147,796;9;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";17,0;37,0;204,38;9;"Google search"
20.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;58,106;8;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";2,0;10,0;31,781;8;"Google search"
20.10.2020;1;9305360355;"CampaignName_3";1,0;5,0;21,418;8;"Google search"
20.10.2020;1;9305360355;"CampaignName_3";2,0;5,0;1,128;9;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";2,0;8,0;5,823;9;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";1,0;3,0;10,984;8;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;6;"Google search"
20.10.2020;2;9305360355;"CampaignName_3";0,0;10,0;0,0;6;"Search partners"
20.10.2020;1;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
20.10.2020;1;9305360361;"CampaignName_4";2,0;3,0;38,662;9;"Google search"
20.10.2020;2;9305360361;"CampaignName_4";2,0;6,0;16,229;9;"Google search"
20.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
20.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;7,924;8;"Google search"
20.10.2020;2;9305360580;"CampaignName_2";1,0;5,0;0,141;8;"Google search"
20.10.2020;1;9305360589;"CampaignName_1";1,0;3,0;33,741;8;"Google search"
20.10.2020;1;9305360589;"CampaignName_1";1,0;10,0;23,914;8;"Google search"
20.10.2020;2;9305360589;"CampaignName_1";5,0;6,0;44,33;8;"Google search"
20.10.2020;2;9305360589;"CampaignName_1";2,0;10,0;45,571;8;"Google search"
20.10.2020;1;9305360589;"CampaignName_1";1,0;2,0;34,376;9;"Google search"
20.10.2020;1;11293632202;"CampaignName_12";0,0;19,0;0,0;null;"Display Network"
20.10.2020;2;11293632202;"CampaignName_12";1,0;411,0;12,87;null;"Display Network"
20.10.2020;2;11293632202;"CampaignName_12";0,0;44,0;0,0;null;"Display Network"
20.10.2020;1;11293632202;"CampaignName_12";0,0;57,0;0,0;null;"Display Network"
20.10.2020;2;11322081824;"CampaignName_10";0,0;3,0;0,0;null;"Display Network"
20.10.2020;1;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
20.10.2020;2;11322081824;"CampaignName_10";0,0;6,0;0,0;null;"Display Network"
20.10.2020;3;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
21.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;6,486;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";7,0;18,0;81,301;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
21.10.2020;1;9305360355;"CampaignName_3";5,0;18,0;150,165;10;"Google search"
21.10.2020;3;9305360355;"CampaignName_3";1,0;2,0;0,226;10;"Google search"
21.10.2020;1;9305360355;"CampaignName_3";0,0;8,0;0,0;10;"Search partners"
21.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
21.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";1,0;2,0;5,584;8;"Google search"
21.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
21.10.2020;2;9305360355;"CampaignName_3";0,0;6,0;0,0;8;"Search partners"
21.10.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;6;"Search partners"
21.10.2020;1;9305360361;"CampaignName_4";0,0;3,0;0,0;9;"Google search"
21.10.2020;2;9305360361;"CampaignName_4";3,0;10,0;26,748;9;"Google search"
21.10.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;9;"Search partners"
21.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;9;"Google search"
21.10.2020;2;9305360361;"CampaignName_4";1,0;5,0;41,482;8;"Google search"
21.10.2020;1;9305360580;"CampaignName_2";0,0;3,0;0,0;9;"Google search"
21.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
21.10.2020;1;9305360589;"CampaignName_1";1,0;3,0;38,225;8;"Google search"
21.10.2020;2;9305360589;"CampaignName_1";7,0;11,0;19,853;9;"Google search"
21.10.2020;1;11293632202;"CampaignName_12";0,0;6,0;0,0;null;"Display Network"
21.10.2020;2;11293632202;"CampaignName_12";0,0;228,0;0,0;null;"Display Network"
21.10.2020;2;11293632202;"CampaignName_12";0,0;21,0;0,0;null;"Display Network"
21.10.2020;1;11293632202;"CampaignName_12";0,0;21,0;0,0;null;"Display Network"
21.10.2020;2;11293632202;"CampaignName_12";8,0;1228,0;17,091;null;"Display Network"
21.10.2020;2;11319898530;"CampaignName_13";0,0;2,0;0,0;null;"Display Network"
21.10.2020;2;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
21.10.2020;2;9305360355;"CampaignName_3";17,0;39,0;143,425;10;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;10;"Search partners"
21.10.2020;2;9305360355;"CampaignName_3";6,0;16,0;83,81;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";0,0;5,0;0,0;8;"Search partners"
21.10.2020;2;9305360355;"CampaignName_3";1,0;2,0;16,737;10;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";1,0;2,0;0,155;8;"Google search"
21.10.2020;1;9305360355;"CampaignName_3";1,0;3,0;65,96;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";6,0;18,0;38,423;8;"Google search"
21.10.2020;3;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
21.10.2020;2;9305360355;"CampaignName_3";2,0;18,0;154,592;8;"Google search"
21.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
21.10.2020;2;9305360355;"CampaignName_3";0,0;3,0;0,0;8;"Google search"
21.10.2020;1;9305360361;"CampaignName_4";1,0;5,0;4,85;8;"Google search"
21.10.2020;2;9305360361;"CampaignName_4";3,0;8,0;25,098;8;"Google search"
21.10.2020;2;9305360361;"CampaignName_4";1,0;2,0;10,279;8;"Google search"
21.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
21.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
21.10.2020;2;9305360580;"CampaignName_2";3,0;6,0;24,943;9;"Google search"
21.10.2020;2;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Google search"
21.10.2020;2;9305360589;"CampaignName_1";2,0;5,0;9,912;8;"Google search"
21.10.2020;1;9305360589;"CampaignName_1";0,0;5,0;0,0;9;"Google search"
21.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
21.10.2020;2;11292874511;"CampaignName_15";0,0;2,0;0,0;null;"Display Network"
21.10.2020;1;11293632202;"CampaignName_12";0,0;2,0;0,0;null;"Display Network"
21.10.2020;3;11293632202;"CampaignName_12";3,0;92,0;6,547;null;"Display Network"
21.10.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
22.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";0,0;6,0;0,0;8;"Search partners"
22.10.2020;2;9305360355;"CampaignName_3";21,0;39,0;132,032;10;"Google search"
22.10.2020;1;9305360355;"CampaignName_3";1,0;2,0;47,729;10;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";14,0;26,0;149,249;8;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";0,0;8,0;0,0;8;"Search partners"
22.10.2020;2;9305360355;"CampaignName_3";2,0;19,0;79,891;8;"Google search"
22.10.2020;1;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Google search"
22.10.2020;2;9305360361;"CampaignName_4";5,0;5,0;12,761;9;"Google search"
22.10.2020;2;9305360361;"CampaignName_4";0,0;3,0;0,0;9;"Search partners"
22.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
22.10.2020;1;9305360580;"CampaignName_2";1,0;3,0;0,226;8;"Google search"
22.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;3,017;8;"Google search"
22.10.2020;1;9305360580;"CampaignName_2";0,0;2,0;0,0;8;"Search partners"
22.10.2020;2;9305360580;"CampaignName_2";1,0;2,0;1,946;8;"Google search"
22.10.2020;1;9305360589;"CampaignName_1";0,0;6,0;0,0;9;"Google search"
22.10.2020;2;9305360589;"CampaignName_1";10,0;18,0;134,732;9;"Google search"
22.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;8;"Google search"
22.10.2020;2;9305360589;"CampaignName_1";0,0;2,0;0,0;9;"Google search"
22.10.2020;1;11293632202;"CampaignName_12";0,0;8,0;0,0;null;"Display Network"
22.10.2020;2;11293632202;"CampaignName_12";0,0;217,0;0,0;null;"Display Network"
22.10.2020;3;11293632202;"CampaignName_12";0,0;8,0;0,0;null;"Display Network"
22.10.2020;2;11293632202;"CampaignName_12";2,0;901,0;3,67;null;"Display Network"
22.10.2020;3;11293632202;"CampaignName_12";1,0;79,0;2,533;null;"Display Network"
22.10.2020;2;11319898530;"CampaignName_13";0,0;2,0;0,0;null;"Display Network"
22.10.2020;2;11322081824;"CampaignName_10";0,0;2,0;0,0;null;"Display Network"
22.10.2020;1;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
22.10.2020;3;11322505651;"CampaignName_11";0,0;2,0;0,0;null;"Display Network"
22.10.2020;2;9305360355;"CampaignName_3";6,0;16,0;45,261;8;"Google search"
22.10.2020;1;9305360355;"CampaignName_3";6,0;13,0;57,458;10;"Google search"
22.10.2020;3;9305360355;"CampaignName_3";1,0;2,0;27,904;10;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";0,0;15,0;0,0;10;"Search partners"
22.10.2020;2;9305360355;"CampaignName_3";9,0;11,0;167,043;8;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";0,0;8,0;0,0;8;"Search partners"
22.10.2020;1;9305360355;"CampaignName_3";1,0;5,0;4,836;8;"Google search"
22.10.2020;1;9305360355;"CampaignName_3";5,0;11,0;230,662;8;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";3,0;5,0;28,764;8;"Google search"
22.10.2020;2;9305360355;"CampaignName_3";0,0;2,0;0,0;8;"Search partners"
22.10.2020;2;9305360361;"CampaignName_4";0,0;2,0;0,0;6;"Google search"
22.10.2020;1;9305360361;"CampaignName_4";0,0;2,0;0,0;8;"Google search"
