"Date";"CampaignId";"DeviceTypeId";"CampaignName";"Clicks";"Shows";"Budget";"CampaignType";"AdNetworkType"
12.10.2020;55648626;2;"CampaignName_17";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;10,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55648626;2;"CampaignName_17";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;1;"CampaignName_19";0,0;199,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;1;"CampaignName_19";0,0;142,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;1;"CampaignName_19";0,0;124,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;2;"CampaignName_19";0,0;74,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;2;"CampaignName_19";1,0;101,0;22,162;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;2;"CampaignName_19";1,0;138,0;37,5;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;3;"CampaignName_19";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751324;3;"CampaignName_19";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;1;"CampaignName_22";0,0;149,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;1;"CampaignName_22";0,0;274,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;1;"CampaignName_22";0,0;115,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;2;"CampaignName_22";1,0;416,0;6,327;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;2;"CampaignName_22";2,0;961,0;93,144;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;2;"CampaignName_22";2,0;987,0;113,082;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;3;"CampaignName_22";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
12.10.2020;55751325;3;"CampaignName_22";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;50354385;1;"CampaignName_13";1,0;1,0;8,721;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";3,0;4,0;33,653;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";1,0;3,0;18,4;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";2,0;6,0;43,024;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";1,0;1,0;28,232;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";2,0;3,0;33,944;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;1;"CampaignName_13";2,0;3,0;82,986;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";3,0;7,0;40,681;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";2,0;3,0;101,831;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";1,0;10,0;13,03;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";1,0;1,0;4,378;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";2,0;3,0;38,749;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";3,0;6,0;81,824;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";5,0;7,0;103,814;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";1,0;1,0;19,067;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;2;"CampaignName_13";1,0;1,0;3,352;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354385;3;"CampaignName_13";1,0;1,0;20,725;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;1;"CampaignName_11";3,0;18,0;74,795;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;1;"CampaignName_11";0,0;3,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;1;"CampaignName_11";0,0;3,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;1;"CampaignName_11";0,0;3,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";2,0;6,0;34,935;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";0,0;4,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";1,0;1,0;21,05;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";1,0;1,0;11,885;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";1,0;1,0;29,344;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";1,0;3,0;7,045;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";1,0;1,0;16,963;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;2;"CampaignName_11";1,0;1,0;23,82;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;3;"CampaignName_11";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354411;3;"CampaignName_11";1,0;1,0;10,807;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354432;1;"CampaignName_15";1,0;3,0;10,756;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354432;1;"CampaignName_15";1,0;1,0;24,214;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354432;2;"CampaignName_15";2,0;4,0;27,394;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354432;2;"CampaignName_15";1,0;1,0;38,167;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;1;"CampaignName_9";2,0;3,0;93,913;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;1;"CampaignName_9";1,0;1,0;8,328;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;1;"CampaignName_9";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;2;"CampaignName_9";0,0;3,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;2;"CampaignName_9";1,0;1,0;32,61;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;2;"CampaignName_9";1,0;4,0;30,25;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;50354440;2;"CampaignName_9";2,0;9,0;41,895;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;1;"CampaignName_12";1,0;17,0;124,693;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;1;"CampaignName_12";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;1;"CampaignName_12";3,0;16,0;324,866;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;1;"CampaignName_12";0,0;14,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;2;"CampaignName_12";4,0;27,0;269,633;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;2;"CampaignName_12";2,0;3,0;107,798;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421044;2;"CampaignName_12";0,0;3,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421542;1;"CampaignName_10";2,0;7,0;122,932;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421542;2;"CampaignName_10";2,0;18,0;183,569;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421542;2;"CampaignName_10";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421551;1;"CampaignName_16";1,0;3,0;42,938;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421551;2;"CampaignName_16";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421551;2;"CampaignName_16";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421551;2;"CampaignName_16";1,0;1,0;58,26;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421551;2;"CampaignName_16";1,0;4,0;50,736;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;1;"CampaignName_14";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;1;"CampaignName_14";5,0;30,0;381,655;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;1;"CampaignName_14";0,0;3,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;1;"CampaignName_14";0,0;4,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;2;"CampaignName_14";1,0;13,0;53,591;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;2;"CampaignName_14";5,0;33,0;248,138;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;2;"CampaignName_14";2,0;7,0;77,275;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;2;"CampaignName_14";0,0;6,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;2;"CampaignName_14";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55421559;3;"CampaignName_14";0,0;1,0;0,0;"TEXT_CAMPAIGN";"SEARCH"
13.10.2020;55473545;1;"CampaignName_3";0,0;13,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55473545;1;"CampaignName_3";0,0;4,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55473545;1;"CampaignName_3";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55473545;1;"CampaignName_3";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55473545;1;"CampaignName_3";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55473659;1;"CampaignName_1";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55473659;1;"CampaignName_1";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474023;1;"CampaignName_7";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474023;1;"CampaignName_7";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474113;1;"CampaignName_5";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;7,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;4,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;16,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;53,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474687;1;"CampaignName_4";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;7,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;23,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;24,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474761;1;"CampaignName_2";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;18,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;21,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;4,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;13,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;4,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55474882;1;"CampaignName_8";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;4,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;88,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;10,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";1,0;40,0;457,374;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;131,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;9,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;3,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;6,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;6,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55475273;1;"CampaignName_6";0,0;1,0;0,0;"MCBANNER_CAMPAIGN";"SEARCH"
13.10.2020;55648589;1;"CampaignName_20";0,0;101,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;31,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;13,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";1,0;68,0;17,339;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;31,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;16,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";1,0;6,0;47,829;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;7,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;4,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;20,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;3,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;6,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;9,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
13.10.2020;55648589;1;"CampaignName_20";0,0;1,0;0,0;"TEXT_CAMPAIGN";"AD_NETWORK"
